,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
82,Cameron County,4.7,297.79,1.200329046,3102207,48-175591,2019-WTW-854-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.469482,26.22435,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
83,Cameron County,4.7,297.79,1.200329046,3103326,48-175146,2019-WTW-859-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.501526,26.22743,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
84,Cameron County,4.7,297.79,1.200329046,3112992,,,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,1/28/21,Digital Globe,-97.473602,26.224892,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
85,Cameron County,4.7,297.79,1.200329046,3106301,48-177001,2019-WTW-862-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,8/4/20,Digital Globe,-97.555931,26.265345,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
86,Cameron County,4.7,297.79,1.200329046,3102768,48-175517,2019-WTW-855-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.477539,26.224136,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
87,Cameron County,4.7,297.79,1.200329046,3101241,48-174720,2019-WTW-868-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,5/27/20,Digital Globe,-97.505653,26.184551,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
88,Cameron County,4.7,297.79,1.200329046,3107116,48-176826,2018-WTW-14025-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,3/18/21,Digital Globe,-97.52639,26.278126,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
89,Cameron County,4.7,297.79,1.200329046,3112994,,,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,3/18/21,Digital Globe,-97.498566,26.229639,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
90,Cameron County,4.7,297.79,1.200329046,3102017,48-174685,2018-WTW-14069-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,5/27/20,Digital Globe,-97.499107,26.19161,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
91,Cameron County,4.7,297.79,1.200329046,3108484,48-176009,2019-WTW-848-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.512276,26.236681,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
92,Cameron County,4.7,297.79,1.200329046,3102094,48-174919,2019-WTW-860-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.498596,26.21734,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
93,Cameron County,4.7,297.79,1.200329046,3101831,48-174961,2018-WTW-14066-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.504677,26.199482,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
94,Cameron County,4.7,297.79,1.200329046,3101142,48-174822,2019-WTW-863-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.502502,26.186956,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
95,Cameron County,4.7,297.79,1.200329046,3106665,48-176355,2018-WTW-14076-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,8/4/20,Digital Globe,-97.472885,26.260252,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
96,Cameron County,4.7,297.79,1.200329046,3107549,48-176327,2019-WTW-847-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,1/28/21,Digital Globe,-97.477036,26.259771,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
97,Cameron County,4.7,297.79,1.200329046,3110399,48-178202,2018-WTW-14034-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.524925,26.26128,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
98,Cameron County,4.7,297.79,1.200329046,3106722,48-178011,2018-WTW-14023-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,3/18/21,Digital Globe,-97.539307,26.281355,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
99,Cameron County,4.7,297.79,1.200329046,3109291,48-178185,2018-WTW-14022-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.506203,26.280792,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
100,Cameron County,4.7,297.79,1.200329046,3101816,48-174867,2018-WTW-14079-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.490059,26.212791,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
101,Cameron County,4.7,297.79,1.200329046,3107773,48-176793,2019-WTW-5186-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.522675,26.277439,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
102,Cameron County,4.7,297.79,1.200329046,3106861,48-176063,2018-WTW-14045-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.5075,26.242044,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
103,Cameron County,4.7,297.79,1.200329046,3107888,48-177949,2018-WTW-14026-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.53244,26.273375,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
104,Cameron County,4.7,297.79,1.200329046,3110400,48-178622,2018-WTW-14020-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.499977,26.2859,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
105,Cameron County,4.7,297.79,1.200329046,3106927,48-176341,2019-WTW-844-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.49247,26.257065,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
106,Cameron County,4.7,297.79,1.200329046,3102113,48-174845,2018-WTW-14063-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.497284,26.207302,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
107,Cameron County,4.7,297.79,1.200329046,3106408,48-175957,2019-WTW-849-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.520744,26.235403,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
108,Cameron County,4.7,297.79,1.200329046,3108284,48-176841,2018-WTW-14053-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,2,7/31/20,Digital Globe,-97.465805,26.223423,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
109,Cameron County,4.7,297.79,1.200329046,3103341,48-174991,2018-WTW-14062-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.501831,26.214914,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
110,Cameron County,4.7,297.79,1.200329046,3107216,48-177881,2018-WTW-14027-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,8/4/20,Digital Globe,-97.536575,26.272388,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
111,Cameron County,4.7,297.79,1.200329046,3101995,48-174746,2018-WTW-14064-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.499306,26.204399,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
112,Cameron County,4.7,297.79,1.200329046,3108444,48-176371,2019-WTW-843-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.488594,26.256472,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
113,Cameron County,4.7,297.79,1.200329046,3105940,48-176022,2018-WTW-14046-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.510277,26.239647,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
114,Cameron County,4.7,297.79,1.200329046,3105549,48-175902,2019-WTW-853-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,2,7/31/20,Digital Globe,-97.470123,26.23311,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
115,Cameron County,4.7,297.79,1.200329046,3107563,48-176138,2019-WTW-841-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.5084,26.263659,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
116,Cameron County,4.7,297.79,1.200329046,3108333,48-176634,2019-WTW-842-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.485405,26.258444,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
117,Cameron County,4.7,297.79,1.200329046,3112993,,,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,1/28/21,Digital Globe,-97.486191,26.227369,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
118,Cameron County,4.7,297.79,1.200329046,3113022,,,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,3/18/21,Digital Globe,-97.509735,26.278713,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
119,Cameron County,4.7,297.79,1.200329046,3110192,48-178575,2018-WTW-14021-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.502609,26.282898,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
120,Cameron County,4.7,297.79,1.200329046,3110696,48-178231,2018-WTW-14036-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.530289,26.257257,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
121,Cameron County,4.7,297.79,1.200329046,3109667,48-178212,2019-WTW-866-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.503021,26.256056,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
122,Cameron County,4.7,297.79,1.200329046,3107741,48-176209,2019-WTW-845-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.492241,26.247194,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
123,Cameron County,4.7,297.79,1.200329046,3107740,48-175952,2019-WTW-850-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.525826,26.230564,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
124,Cameron County,4.7,297.79,1.200329046,3107207,48-176222,2019-WTW-840-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,1/28/21,Digital Globe,-97.496307,26.256817,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
125,Cameron County,4.7,297.79,1.200329046,3107394,48-177850,2019-WTW-865-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,8/4/20,Digital Globe,-97.555634,26.259708,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
126,Cameron County,4.7,297.79,1.200329046,3106172,48-176872,2018-WTW-14032-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.528564,26.274658,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
127,Cameron County,4.7,297.79,1.200329046,3108568,48-176126,2019-WTW-846-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.494202,26.24309,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
128,Cameron County,4.7,297.79,1.200329046,3113026,,,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,3/18/21,Digital Globe,-97.5065,26.254494,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
129,Cameron County,4.7,297.79,1.200329046,3112995,,,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,1/28/21,Digital Globe,-97.49382,26.226736,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
130,Cameron County,4.7,297.79,1.200329046,3106131,48-176064,2018-WTW-14033-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.512039,26.261797,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
131,Cameron County,4.7,297.79,1.200329046,3107335,48-176744,2019-WTW-5185-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.518906,26.276953,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
132,Cameron County,4.7,297.79,1.200329046,3108204,48-176971,2019-WTW-864-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,8/4/20,Digital Globe,-97.567825,26.268581,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
133,Cameron County,4.7,297.79,1.200329046,3109665,48-178601,2018-WTW-14035-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.525497,26.255728,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
134,Cameron County,4.7,297.79,1.200329046,3107503,48-178004,2019-WTW-839-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,3/18/21,Digital Globe,-97.504158,26.269672,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
135,Cameron County,4.7,297.79,1.200329046,3101068,48-174874,2018-WTW-14065-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.501106,26.200661,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
136,Cameron County,4.7,297.79,1.200329046,3102842,48-175557,2019-WTW-852-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.46608,26.233755,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
137,Cameron County,4.7,297.79,1.200329046,3107156,48-176256,2018-WTW-14040-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,1,1/28/21,Digital Globe,-97.481148,26.257195,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
138,Cameron County,4.7,297.79,1.200329046,3103323,48-175147,2019-WTW-856-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.490005,26.226706,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
139,Cameron County,4.7,297.79,1.200329046,3106592,48-176914,2019-WTW-861-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,8/4/20,Digital Globe,-97.570404,26.265337,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
140,Cameron County,4.7,297.79,1.200329046,3103325,48-174992,2019-WTW-858-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,7/31/20,Digital Globe,-97.497581,26.227182,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
141,Cameron County,4.7,297.79,1.200329046,3107590,48-177894,2018-WTW-14041-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,3/18/21,Digital Globe,-97.518593,26.248695,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
142,Cameron County,4.7,297.79,1.200329046,3109794,48-178130,2018-WTW-14028-OE,,,TX,48061,La Chalupa,2021,62,195.3,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,1,3,1/28/21,Digital Globe,-97.500771,26.273319,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
143,Cameron County,4.7,297.79,1.200329046,3041544,48-026575,2011-WTW-9661-OE,42650,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,11/16/16,Digital Globe,-97.602394,26.309296,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
144,Cameron County,4.7,297.79,1.200329046,3041559,48-030825,2011-WTW-9676-OE,42909,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.588692,26.304596,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
145,Cameron County,4.7,297.79,1.200329046,3041565,48-027055,2011-WTW-9684-OE,42823,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.568092,26.301895,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
146,Cameron County,4.7,297.79,1.200329046,3041570,48-031463,2011-WTW-9691-OE,42765,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.557091,26.294895,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
147,Cameron County,4.7,297.79,1.200329046,3041571,48-030930,2011-WTW-9692-OE,42767,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.553894,26.296597,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
148,Cameron County,4.7,297.79,1.200329046,3041572,48-031465,2011-WTW-9693-OE,42766,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.551094,26.298496,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
149,Cameron County,4.7,297.79,1.200329046,3041569,48-030932,2011-WTW-9690-OE,42768,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.560394,26.293495,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
150,Cameron County,4.7,297.79,1.200329046,3041563,48-026767,2011-WTW-9682-OE,42645,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.574394,26.298595,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
151,Cameron County,4.7,297.79,1.200329046,3041574,48-026712,2011-WTW-9702-OE,42644,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.601395,26.297997,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
152,Cameron County,4.7,297.79,1.200329046,3041566,48-031451,2011-WTW-9685-OE,42771,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.564896,26.303596,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
153,Cameron County,4.7,297.79,1.200329046,3041578,48-026687,2011-WTW-9708-OE,42642,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.600189,26.286695,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
154,Cameron County,4.7,297.79,1.200329046,3041568,48-030934,2011-WTW-9688-OE,42769,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.567192,26.291197,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
155,Cameron County,4.7,297.79,1.200329046,3041560,48-030826,2011-WTW-9677-OE,42785,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.585495,26.306196,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
156,Cameron County,4.7,297.79,1.200329046,3041577,48-027030,2011-WTW-9705-OE,42816,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.591896,26.302896,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
157,Cameron County,4.7,297.79,1.200329046,3041564,48-026668,2011-WTW-9683-OE,42647,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.571297,26.300297,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
158,Cameron County,4.7,297.79,1.200329046,3041575,48-026876,2011-WTW-9703-OE,42646,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.59819,26.299696,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
159,Cameron County,4.7,297.79,1.200329046,3041573,48-026666,2011-WTW-9701-OE,42643,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.604591,26.296396,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
160,Cameron County,4.7,297.79,1.200329046,3041576,48-026875,2011-WTW-9704-OE,42648,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.594994,26.301296,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
161,Cameron County,4.7,297.79,1.200329046,3041567,48-031445,2011-WTW-9687-OE,42770,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,6/4/17,Digital Globe,-97.570694,26.290195,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
162,Cameron County,4.7,297.79,1.200329046,3039762,48-027039,2011-WTW-10035-OE,42817,57751,TX,48061,Los Vientos I,2012,87,200.1,Siemens,SWT-2.3-108,2300,98.1,108,9160.88,152.1,0,,3,3,8/4/20,Digital Globe,-97.563194,26.291697,Siemens,Steel,Painted,GRE,16,90,11.5,570822.5062,570.8225062,24.81836983
163,Cameron County,4.7,297.79,1.200329046,3092642,48-158103,2016-WTW-3625-OE,,61773,TX,48061,Palmas Altas,2019,46,144.9,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,3,3,4/28/20,Digital Globe,-97.488068,26.31707,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
164,Cameron County,4.7,297.79,1.200329046,3093125,48-159170,2016-WTW-3636-OE,,61773,TX,48061,Palmas Altas,2019,46,144.9,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,3,3,4/28/20,Digital Globe,-97.461296,26.287241,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
165,Cameron County,4.7,297.79,1.200329046,3091782,48-157038,2016-WTW-3621-OE,,61773,TX,48061,Palmas Altas,2019,46,144.9,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,3,3,5/27/20,Digital Globe,-97.498985,26.304035,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
166,Cameron County,4.7,297.79,1.200329046,3094533,48-160570,2016-WTW-3596-OE,,61773,TX,48061,Palmas Altas,2019,46,144.9,Nordex,AW125/3150,3150,87.5,125,12271.85,150,0,,3,3,4/28/20,Digital Globe,-97.462166,26.300825,Nordex,,,,,,,764669.7886,764.6697886,24.27523138
