,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
154,Alameda County,3.0,289.38111111111107,1.2229983773808284,3010726.0,,,11029.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.610977,37.688557,,,,,,,
155,Alameda County,3.0,289.38111111111107,1.2229983773808284,3007526.0,,,10613.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.621689,37.704296,,,,,,,
156,Alameda County,3.0,289.38111111111107,1.2229983773808284,3001624.0,,,11059.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.606689,37.690495,,,,,,,
157,Alameda County,3.0,289.38111111111107,1.2229983773808284,3003541.0,,,11039.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.609642,37.690048,,,,,,,
158,Alameda County,3.0,289.38111111111107,1.2229983773808284,3003222.0,,,11244.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.609322,37.707127,,,,,,,
159,Alameda County,3.0,289.38111111111107,1.2229983773808284,3009021.0,,,11121.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.619667,37.700378,,,,,,,
160,Alameda County,3.0,289.38111111111107,1.2229983773808284,3005417.0,,,11101.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.618179,37.694633,,,,,,,
161,Alameda County,3.0,289.38111111111107,1.2229983773808284,3008940.0,,,11230.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.611389,37.704697,,,,,,,
162,Alameda County,3.0,289.38111111111107,1.2229983773808284,3011086.0,,,10614.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.621979,37.705128,,,,,,,
163,Alameda County,3.0,289.38111111111107,1.2229983773808284,3007129.0,,,11253.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.612083,37.706097,,,,,,,
164,Alameda County,3.0,289.38111111111107,1.2229983773808284,3006516.0,,,11105.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.619972,37.697529,,,,,,,
165,Alameda County,3.0,289.38111111111107,1.2229983773808284,3009106.0,,,11056.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.606674,37.689423,,,,,,,
166,Alameda County,3.0,289.38111111111107,1.2229983773808284,3010358.0,,,11104.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.61969,37.697296,,,,,,,
167,Alameda County,3.0,289.38111111111107,1.2229983773808284,3009222.0,,,11248.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.610237,37.706585,,,,,,,
168,Alameda County,3.0,289.38111111111107,1.2229983773808284,3006629.0,,,11075.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.612427,37.693649,,,,,,,
169,Alameda County,3.0,289.38111111111107,1.2229983773808284,3008383.0,,,11150.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.621719,37.69466,,,,,,,
170,Alameda County,3.0,289.38111111111107,1.2229983773808284,3006224.0,,,11125.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.621346,37.700459,,,,,,,
171,Alameda County,3.0,289.38111111111107,1.2229983773808284,3000491.0,,,11076.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.612442,37.693913,,,,,,,
172,Alameda County,3.0,289.38111111111107,1.2229983773808284,3001424.0,,,10612.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.621574,37.704044,,,,,,,
173,Alameda County,3.0,289.38111111111107,1.2229983773808284,3004285.0,,,11229.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.611237,37.704418,,,,,,,
174,Alameda County,3.0,289.38111111111107,1.2229983773808284,3010284.0,,,11228.0,,CA,6001.0,Patterson Pass,1985.0,201.0,13.07,Bonus,,65.0,24.6,16.0,201.06,32.6,0.0,,3.0,3.0,10/16/2018,Digital Globe,-121.611099,37.704147,,,,,,,
