,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
324,El Paso County,3.6,292.21,1.2232661408785421,3054868.0,08-025655,2015-WTW-5874-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.156403,39.032333,GE Wind,Steel,Painted,GFRP,,,10.0
325,El Paso County,3.6,292.21,1.2232661408785421,3055056.0,08-025528,2015-WTW-6712-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.233231,38.939354,GE Wind,Steel,Painted,GFRP,,,10.0
326,El Paso County,3.6,292.21,1.2232661408785421,3055142.0,08-025488,2015-WTW-7192-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.23658,39.037842,GE Wind,Steel,Painted,GFRP,,,10.0
327,El Paso County,3.6,292.21,1.2232661408785421,3055267.0,08-025550,2015-WTW-7495-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.165314,39.05706,GE Wind,Steel,Painted,GFRP,,,10.0
328,El Paso County,3.6,292.21,1.2232661408785421,3055268.0,08-025479,2015-WTW-7496-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.237831,39.027275,GE Wind,Steel,Painted,GFRP,,,10.0
329,El Paso County,3.6,292.21,1.2232661408785421,3054670.0,08-025409,2015-WTW-5173-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.212044,39.035534,GE Wind,Steel,Painted,GFRP,,,10.0
330,El Paso County,3.6,292.21,1.2232661408785421,3055300.0,08-025454,2015-WTW-7541-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.25853,38.959763,GE Wind,Steel,Painted,GFRP,,,10.0
331,El Paso County,3.6,292.21,1.2232661408785421,3055120.0,08-025482,2015-WTW-7015-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.205521,39.047485,GE Wind,Steel,Painted,GFRP,,,10.0
332,El Paso County,3.6,292.21,1.2232661408785421,3055125.0,08-025493,2015-WTW-7020-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.231483,38.922203,GE Wind,Steel,Painted,GFRP,,,10.0
333,El Paso County,3.6,292.21,1.2232661408785421,3054822.0,08-025408,2015-WTW-5468-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.19812,39.038513,GE Wind,Steel,Painted,GFRP,,,10.0
334,El Paso County,3.6,292.21,1.2232661408785421,3055119.0,08-025421,2015-WTW-7014-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.209999,39.047375,GE Wind,Steel,Painted,GFRP,,,10.0
335,El Paso County,3.6,292.21,1.2232661408785421,3055543.0,08-025445,2015-WTW-8193-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.199402,39.003284,GE Wind,Steel,Painted,GFRP,,,10.0
336,El Paso County,3.6,292.21,1.2232661408785421,3055799.0,08-025429,2015-WTW-9178-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.306061,38.962475,GE Wind,Steel,Painted,GFRP,,,10.0
337,El Paso County,3.6,292.21,1.2232661408785421,3055546.0,08-025430,2015-WTW-8197-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.28862,38.957684,GE Wind,Steel,Painted,GFRP,,,10.0
338,El Paso County,3.6,292.21,1.2232661408785421,3055293.0,08-025440,2015-WTW-7527-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.26577,38.961365,GE Wind,Steel,Painted,GFRP,,,10.0
339,El Paso County,3.6,292.21,1.2232661408785421,3055798.0,08-025424,2015-WTW-9177-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.297081,38.972115,GE Wind,Steel,Painted,GFRP,,,10.0
340,El Paso County,3.6,292.21,1.2232661408785421,3051876.0,08-025460,2015-WTW-8196-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.213379,38.988255,GE Wind,Steel,Painted,GFRP,,,10.0
341,El Paso County,3.6,292.21,1.2232661408785421,3055451.0,08-025536,2015-WTW-7949-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.161903,39.019135,GE Wind,Steel,Painted,GFRP,,,10.0
342,El Paso County,3.6,292.21,1.2232661408785421,3055122.0,08-025505,2015-WTW-7017-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.24366,38.928715,GE Wind,Steel,Painted,GFRP,,,10.0
343,El Paso County,3.6,292.21,1.2232661408785421,3055794.0,08-025517,2015-WTW-9173-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.288673,38.988823,GE Wind,Steel,Painted,GFRP,,,10.0
344,El Paso County,3.6,292.21,1.2232661408785421,3055789.0,08-025436,2015-WTW-9168-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.308662,38.980854,GE Wind,Steel,Painted,GFRP,,,10.0
345,El Paso County,3.6,292.21,1.2232661408785421,3055051.0,08-025523,2015-WTW-6707-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.170479,39.047363,GE Wind,Steel,Painted,GFRP,,,10.0
346,El Paso County,3.6,292.21,1.2232661408785421,3054865.0,08-025653,2015-WTW-5871-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.170822,39.033463,GE Wind,Steel,Painted,GFRP,,,10.0
347,El Paso County,3.6,292.21,1.2232661408785421,3055273.0,08-025497,2015-WTW-7501-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.280098,38.947556,GE Wind,Steel,Painted,GFRP,,,10.0
348,El Paso County,3.6,292.21,1.2232661408785421,3055454.0,08-025434,2015-WTW-7952-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.267517,38.974045,GE Wind,Steel,Painted,GFRP,,,10.0
349,El Paso County,3.6,292.21,1.2232661408785421,3055795.0,08-025439,2015-WTW-9174-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.31015,38.969975,GE Wind,Steel,Painted,GFRP,,,10.0
350,El Paso County,3.6,292.21,1.2232661408785421,3055053.0,08-025495,2015-WTW-6709-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.24633,38.951164,GE Wind,Steel,Painted,GFRP,,,10.0
351,El Paso County,3.6,292.21,1.2232661408785421,3055140.0,08-025543,2015-WTW-7190-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.222931,39.045002,GE Wind,Steel,Painted,GFRP,,,10.0
352,El Paso County,3.6,292.21,1.2232661408785421,3055533.0,08-025428,2015-WTW-8176-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.279121,38.966805,GE Wind,Steel,Painted,GFRP,,,10.0
353,El Paso County,3.6,292.21,1.2232661408785421,3055796.0,08-025432,2015-WTW-9175-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.307114,38.972595,GE Wind,Steel,Painted,GFRP,,,10.0
354,El Paso County,3.6,292.21,1.2232661408785421,3055800.0,08-025447,2015-WTW-9179-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.30188,38.963192,GE Wind,Steel,Painted,GFRP,,,10.0
355,El Paso County,3.6,292.21,1.2232661408785421,3055299.0,08-025438,2015-WTW-7540-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.24588,38.967113,GE Wind,Steel,Painted,GFRP,,,10.0
356,El Paso County,3.6,292.21,1.2232661408785421,3055298.0,08-025422,2015-WTW-7539-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.250092,38.966503,GE Wind,Steel,Painted,GFRP,,,10.0
357,El Paso County,3.6,292.21,1.2232661408785421,3055058.0,08-025412,2015-WTW-6875-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.196213,39.046803,GE Wind,Steel,Painted,GFRP,,,10.0
358,El Paso County,3.6,292.21,1.2232661408785421,3055450.0,08-025537,2015-WTW-7948-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.166748,39.019943,GE Wind,Steel,Painted,GFRP,,,10.0
359,El Paso County,3.6,292.21,1.2232661408785421,3055129.0,08-025410,2015-WTW-7025-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.218513,39.046482,GE Wind,Steel,Painted,GFRP,,,10.0
360,El Paso County,3.6,292.21,1.2232661408785421,3055303.0,08-025509,2015-WTW-7544-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.242828,38.956825,GE Wind,Steel,Painted,GFRP,,,10.0
361,El Paso County,3.6,292.21,1.2232661408785421,3054891.0,08-025650,2015-WTW-5968-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.156013,39.058353,GE Wind,Steel,Painted,GFRP,,,10.0
362,El Paso County,3.6,292.21,1.2232661408785421,3055453.0,08-025534,2015-WTW-7951-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.153122,39.016655,GE Wind,Steel,Painted,GFRP,,,10.0
363,El Paso County,3.6,292.21,1.2232661408785421,3055532.0,08-025451,2015-WTW-8175-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.285332,38.966824,GE Wind,Steel,Painted,GFRP,,,10.0
364,El Paso County,3.6,292.21,1.2232661408785421,3055128.0,08-025484,2015-WTW-7024-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.22802,39.046394,GE Wind,Steel,Painted,GFRP,,,10.0
365,El Paso County,3.6,292.21,1.2232661408785421,3055220.0,08-025478,2015-WTW-7314-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.248932,39.024303,GE Wind,Steel,Painted,GFRP,,,10.0
366,El Paso County,3.6,292.21,1.2232661408785421,3055127.0,08-025504,2015-WTW-7023-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.224251,38.924362,GE Wind,Steel,Painted,GFRP,,,10.0
367,El Paso County,3.6,292.21,1.2232661408785421,3055528.0,08-025531,2015-WTW-8171-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.148972,39.015423,GE Wind,Steel,Painted,GFRP,,,10.0
368,El Paso County,3.6,292.21,1.2232661408785421,3055448.0,08-025448,2015-WTW-7946-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.264671,38.966923,GE Wind,Steel,Painted,GFRP,,,10.0
369,El Paso County,3.6,292.21,1.2232661408785421,3055139.0,08-025541,2015-WTW-7189-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.232597,39.046482,GE Wind,Steel,Painted,GFRP,,,10.0
370,El Paso County,3.6,292.21,1.2232661408785421,3055050.0,08-025489,2015-WTW-6706-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.176537,39.053944,GE Wind,Steel,Painted,GFRP,,,10.0
371,El Paso County,3.6,292.21,1.2232661408785421,3055223.0,08-025501,2015-WTW-7317-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.264473,38.942482,GE Wind,Steel,Painted,GFRP,,,10.0
372,El Paso County,3.6,292.21,1.2232661408785421,3055534.0,08-025443,2015-WTW-8177-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.272118,38.966843,GE Wind,Steel,Painted,GFRP,,,10.0
373,El Paso County,3.6,292.21,1.2232661408785421,3055790.0,08-025427,2015-WTW-9169-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.304199,38.979603,GE Wind,Steel,Painted,GFRP,,,10.0
374,El Paso County,3.6,292.21,1.2232661408785421,3054866.0,08-025654,2015-WTW-5872-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.166733,39.034302,GE Wind,Steel,Painted,GFRP,,,10.0
375,El Paso County,3.6,292.21,1.2232661408785421,3054839.0,08-025411,2015-WTW-5618-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.192101,39.035095,GE Wind,Steel,Painted,GFRP,,,10.0
376,El Paso County,3.6,292.21,1.2232661408785421,3055269.0,08-025477,2015-WTW-7497-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.241974,39.022285,GE Wind,Steel,Painted,GFRP,,,10.0
377,El Paso County,3.6,292.21,1.2232661408785421,3055447.0,08-025522,2015-WTW-7945-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.178032,39.022655,GE Wind,Steel,Painted,GFRP,,,10.0
378,El Paso County,3.6,292.21,1.2232661408785421,3051875.0,08-025463,2015-WTW-8192-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.231956,38.994263,GE Wind,Steel,Painted,GFRP,,,10.0
379,El Paso County,3.6,292.21,1.2232661408785421,3054903.0,08-025499,2015-WTW-6116-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.223198,38.950432,GE Wind,Steel,Painted,GFRP,,,10.0
380,El Paso County,3.6,292.21,1.2232661408785421,3055118.0,08-025486,2015-WTW-7013-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.21579,39.049603,GE Wind,Steel,Painted,GFRP,,,10.0
381,El Paso County,3.6,292.21,1.2232661408785421,3055797.0,08-025444,2015-WTW-9176-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.302551,38.973064,GE Wind,Steel,Painted,GFRP,,,10.0
382,El Paso County,3.6,292.21,1.2232661408785421,3055545.0,08-025462,2015-WTW-8195-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.218117,38.988434,GE Wind,Steel,Painted,GFRP,,,10.0
383,El Paso County,3.6,292.21,1.2232661408785421,3055428.0,08-025471,2015-WTW-7763-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.186218,39.023373,GE Wind,Steel,Painted,GFRP,,,10.0
384,El Paso County,3.6,292.21,1.2232661408785421,3055131.0,08-025507,2015-WTW-7027-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.248947,38.929012,GE Wind,Steel,Painted,GFRP,,,10.0
385,El Paso County,3.6,292.21,1.2232661408785421,3055055.0,08-025524,2015-WTW-6711-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.227249,38.942944,GE Wind,Steel,Painted,GFRP,,,10.0
386,El Paso County,3.6,292.21,1.2232661408785421,3055275.0,08-025423,2015-WTW-7505-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.234802,39.031193,GE Wind,Steel,Painted,GFRP,,,10.0
387,El Paso County,3.6,292.21,1.2232661408785421,3055054.0,08-025527,2015-WTW-6710-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.233131,38.945534,GE Wind,Steel,Painted,GFRP,,,10.0
388,El Paso County,3.6,292.21,1.2232661408785421,3055452.0,08-025535,2015-WTW-7950-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.157768,39.017452,GE Wind,Steel,Painted,GFRP,,,10.0
389,El Paso County,3.6,292.21,1.2232661408785421,3054899.0,08-025532,2015-WTW-6112-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.171822,39.053684,GE Wind,Steel,Painted,GFRP,,,10.0
390,El Paso County,3.6,292.21,1.2232661408785421,3055535.0,08-025457,2015-WTW-8178-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.260498,38.967983,GE Wind,Steel,Painted,GFRP,,,10.0
391,El Paso County,3.6,292.21,1.2232661408785421,3055427.0,08-025472,2015-WTW-7762-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.19043,39.024975,GE Wind,Steel,Painted,GFRP,,,10.0
392,El Paso County,3.6,292.21,1.2232661408785421,3054902.0,08-025573,2015-WTW-6115-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,6/8/2016,Digital Globe,-104.228882,38.951714,GE Wind,Steel,Painted,GFRP,,,10.0
393,El Paso County,3.6,292.21,1.2232661408785421,3054671.0,08-025415,2015-WTW-5174-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.205887,39.031952,GE Wind,Steel,Painted,GFRP,,,10.0
394,El Paso County,3.6,292.21,1.2232661408785421,3055530.0,08-025529,2015-WTW-8173-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.186882,39.002316,GE Wind,Steel,Painted,GFRP,,,10.0
395,El Paso County,3.6,292.21,1.2232661408785421,3055778.0,08-025469,2015-WTW-9156-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.243156,39.007343,GE Wind,Steel,Painted,GFRP,,,10.0
396,El Paso County,3.6,292.21,1.2232661408785421,3055296.0,08-025473,2015-WTW-7536-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.21785,39.015812,GE Wind,Steel,Painted,GFRP,,,10.0
397,El Paso County,3.6,292.21,1.2232661408785421,3055047.0,08-025481,2015-WTW-6703-OE,,59974.0,CO,8041.0,Golden West Wind Farm,2015.0,145.0,249.2,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,0.0,,3.0,3.0,7/16/2016,Digital Globe,-104.179573,39.044983,GE Wind,Steel,Painted,GFRP,,,10.0
