,Unnamed: 0,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
725,725,Riverside County,2.866666667,293.002381,1.208010263,3000114.0,,,16039.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661125,33.940678,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
726,726,Riverside County,2.866666667,293.002381,1.208010263,3001141.0,,,16032.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660187,33.941994,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
727,727,Riverside County,2.866666667,293.002381,1.208010263,3005772.0,,,16069.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66433,33.943943,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
728,728,Riverside County,2.866666667,293.002381,1.208010263,3000010.0,,,16102.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.666191,33.944595,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
729,729,Riverside County,2.866666667,293.002381,1.208010263,3006479.0,,,16096.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.666656,33.943127,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
730,730,Riverside County,2.866666667,293.002381,1.208010263,3010738.0,,,16016.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658531,33.937675,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
731,731,Riverside County,2.866666667,293.002381,1.208010263,3003013.0,,,16208.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657112,33.937847,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
732,732,Riverside County,2.866666667,293.002381,1.208010263,3002841.0,,,16041.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661446,33.941193,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
733,733,Riverside County,2.866666667,293.002381,1.208010263,3006933.0,,,16021.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659027,33.939182,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
734,734,Riverside County,2.866666667,293.002381,1.208010263,3002489.0,,,16062.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.663788,33.942993,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
735,735,Riverside County,2.866666667,293.002381,1.208010263,3010041.0,,,16045.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66185,33.941898,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
736,736,Riverside County,2.866666667,293.002381,1.208010263,3010285.0,,,16040.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661285,33.940994,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
737,737,Riverside County,2.866666667,293.002381,1.208010263,3011085.0,,,16015.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658432,33.937366,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
738,738,Riverside County,2.866666667,293.002381,1.208010263,3006058.0,,,16024.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.65934,33.939972,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
739,739,Riverside County,2.866666667,293.002381,1.208010263,3010773.0,,,16212.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657539,33.938828,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
740,740,Riverside County,2.866666667,293.002381,1.208010263,3009398.0,,,16227.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.65889,33.942696,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
741,741,Riverside County,2.866666667,293.002381,1.208010263,3004228.0,,,16031.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66011,33.94175,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
742,742,Riverside County,2.866666667,293.002381,1.208010263,3001818.0,,,16232.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659592,33.944096,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
743,743,Riverside County,2.866666667,293.002381,1.208010263,3008280.0,,,16026.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659531,33.940468,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
744,744,Riverside County,2.866666667,293.002381,1.208010263,3005212.0,,,16201.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656334,33.936016,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
745,745,Riverside County,2.866666667,293.002381,1.208010263,3004329.0,,,16023.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659195,33.939766,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
746,746,Riverside County,2.866666667,293.002381,1.208010263,3008209.0,,,16098.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.666489,33.943596,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
747,747,Riverside County,2.866666667,293.002381,1.208010263,3002169.0,,,16214.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657646,33.939358,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
748,748,Riverside County,2.866666667,293.002381,1.208010263,3002742.0,,,16085.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.666206,33.945492,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
749,749,Riverside County,2.866666667,293.002381,1.208010263,3004876.0,,,16052.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.662788,33.943996,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
750,750,Riverside County,2.866666667,293.002381,1.208010263,3007186.0,,,16065.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.664055,33.94347,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
751,751,Riverside County,2.866666667,293.002381,1.208010263,3009750.0,,,16053.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.662987,33.944195,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
752,752,Riverside County,2.866666667,293.002381,1.208010263,3009546.0,,,16210.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657249,33.938393,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
753,753,Riverside County,2.866666667,293.002381,1.208010263,3001456.0,,,16017.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658585,33.937897,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
754,754,Riverside County,2.866666667,293.002381,1.208010263,3011053.0,,,16055.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.663239,33.944733,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
755,755,Riverside County,2.866666667,293.002381,1.208010263,3005205.0,,,16215.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657692,33.939568,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
756,756,Riverside County,2.866666667,293.002381,1.208010263,3001100.0,,,16220.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658234,33.940922,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
757,757,Riverside County,2.866666667,293.002381,1.208010263,3001557.0,,,16228.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659088,33.942894,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
758,758,Riverside County,2.866666667,293.002381,1.208010263,3008698.0,,,16030.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659988,33.941494,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
759,759,Riverside County,2.866666667,293.002381,1.208010263,3008454.0,,,16019.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658714,33.938446,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
760,760,Riverside County,2.866666667,293.002381,1.208010263,3000107.0,,,16037.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66098,33.940205,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
761,761,Riverside County,2.866666667,293.002381,1.208010263,3008180.0,,,16054.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.663139,33.944473,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
762,762,Riverside County,2.866666667,293.002381,1.208010263,3002254.0,,,16091.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.666405,33.94619,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
763,763,Riverside County,2.866666667,293.002381,1.208010263,3000119.0,,,16036.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660759,33.942959,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
764,764,Riverside County,2.866666667,293.002381,1.208010263,3003872.0,,,16219.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658096,33.940647,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
765,765,Riverside County,2.866666667,293.002381,1.208010263,3001119.0,,,16067.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.664169,33.943722,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
766,766,Riverside County,2.866666667,293.002381,1.208010263,3000730.0,,,16237.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660622,33.945126,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
767,767,Riverside County,2.866666667,293.002381,1.208010263,3009651.0,,,16042.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661575,33.941395,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
768,768,Riverside County,2.866666667,293.002381,1.208010263,3004863.0,,,16222.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.65844,33.941425,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
769,769,Riverside County,2.866666667,293.002381,1.208010263,3005544.0,,,16239.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660591,33.945625,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
770,770,Riverside County,2.866666667,293.002381,1.208010263,3008992.0,,,16034.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660484,33.942493,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
771,771,Riverside County,2.866666667,293.002381,1.208010263,3004760.0,,,16029.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659859,33.941231,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
772,772,Riverside County,2.866666667,293.002381,1.208010263,3002603.0,,,16095.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66674,33.942852,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
773,773,Riverside County,2.866666667,293.002381,1.208010263,3004431.0,,,16057.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.662888,33.941994,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
774,774,Riverside County,2.866666667,293.002381,1.208010263,3003104.0,,,16061.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.663689,33.942795,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
775,775,Riverside County,2.866666667,293.002381,1.208010263,3000671.0,,,16033.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660385,33.942295,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
776,776,Riverside County,2.866666667,293.002381,1.208010263,3008129.0,,,16060.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.663536,33.942505,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
777,777,Riverside County,2.866666667,293.002381,1.208010263,3009134.0,,,16081.0,,CA,6065.0,Alta Mesa 1 and 2,1988.0,116.0,18.56,Danwin,23_160,160.0,23.0,23.0,415.48,34.5,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.665726,33.945107,Danwin,Steel,Painted,GFK,42.0,51.0,13.0,5911.835496,5.911835496,3.694897185
